Trade Month,Options Class,Underlying,Product Type,Exchange,Average Daily Volume
2026/07,KRNT,KRNT,S,CBOE,0
2026/07,KRNY,KRNY,S,CBOE,1
2026/07,KRO,KRO,S,CBOE,7
2026/07,KROP,KROP,S,CBOE,0
2026/07,KRP,KRP,S,CBOE,4
2026/07,KRRO,KRRO,S,CBOE,2
2026/07,KRYS,KRYS,S,CBOE,7
2026/07,KSPI,KSPI,S,CBOE,4
2026/07,KSS,KSS,S,CBOE,615
2026/07,KT,KT,S,CBOE,0
2026/07,KTB,KTB,S,CBOE,0
2026/07,KTCC,KTCC,S,CBOE,0
2026/07,KTEC,KTEC,S,CBOE,2
2026/07,KTOS,KTOS,S,CBOE,310
2026/07,KTUP,KTUP,S,CBOE,4
2026/07,KULR,KULR,S,CBOE,57
2026/07,KULR1,KULR,S,CBOE,0
2026/07,KURA,KURA,S,CBOE,3
2026/07,KVUE,KVUE,S,CBOE,279
2026/07,KVYO,KVYO,S,CBOE,73
2026/07,2KWEB,KWEB,S,CBOE,978
2026/07,KWEB,KWEB,S,CBOE,3545
2026/07,KWY,KWY,S,CBOE,0
2026/07,KYC,KYC,S,CBOE,0
2026/07,KYIV,KYIV,S,CBOE,9
2026/07,KYMR,KYMR,S,CBOE,3
2026/07,KYN,KYN,S,CBOE,4
2026/07,KYTX,KYTX,S,CBOE,4
2026/07,KZIA,KZIA,S,CBOE,1
2026/07,L,L,S,CBOE,1
2026/07,LAB,LAB,S,CBOE,4
2026/07,LABD,LABD,S,CBOE,54
2026/07,2LABU,LABU,S,CBOE,5
2026/07,LABU,LABU,S,CBOE,414
2026/07,LABX,LABX,S,CBOE,9
2026/07,LAC,LAC,S,CBOE,363
2026/07,LAD,LAD,S,CBOE,0
2026/07,LADR,LADR,S,CBOE,3
2026/07,LAES,LAES,S,CBOE,521
2026/07,LAKE,LAKE,S,CBOE,5
2026/07,LAMR,LAMR,S,CBOE,3
2026/07,LAND,LAND,S,CBOE,2
2026/07,LAR,LAR,S,CBOE,25
2026/07,LASE,LASE,S,CBOE,23
2026/07,LASR,LASR,S,CBOE,58
2026/07,LATR,LATR,S,CBOE,1
2026/07,LAUR,LAUR,S,CBOE,0
2026/07,LAW,LAW,S,CBOE,0
2026/07,LAZ,LAZ,S,CBOE,10
2026/07,LB,LB,S,CBOE,11
2026/07,LBRDA,LBRDA,S,CBOE,0
2026/07,LBRDK,LBRDK,S,CBOE,0
2026/07,LBRT,LBRT,S,CBOE,17
2026/07,LBRX,LBRX,S,CBOE,0
2026/07,LBTYA,LBTYA,S,CBOE,29
2026/07,LBTYK,LBTYK,S,CBOE,1
2026/07,LCDL,LCDL,S,CBOE,1
2026/07,LCID,LCID,S,CBOE,856
2026/07,LCID1,LCID,S,CBOE,3
2026/07,LCII,LCII,S,CBOE,2
2026/07,LDI,LDI,S,CBOE,27
2026/07,LDOS,LDOS,S,CBOE,9
2026/07,LE,LE,S,CBOE,0
2026/07,LEA,LEA,S,CBOE,1
2026/07,LECO,LECO,S,CBOE,1
2026/07,LEG,LEG,S,CBOE,234
2026/07,LEGN,LEGN,S,CBOE,11
2026/07,LEN,LEN,S,CBOE,118
2026/07,LEN1,LEN,S,CBOE,0
2026/07,LENZ,LENZ,S,CBOE,10
2026/07,LESL,LESL,S,CBOE,8
2026/07,LEU,LEU,S,CBOE,61
2026/07,LEUX,LEUX,S,CBOE,2
2026/07,LEVI,LEVI,S,CBOE,343
2026/07,LFGY,LFGY,S,CBOE,1
2026/07,LFMD,LFMD,S,CBOE,66
2026/07,LFST,LFST,S,CBOE,2
2026/07,LFTO,LFTO,S,CBOE,2
2026/07,LFUS,LFUS,S,CBOE,4
2026/07,LFVN,LFVN,S,CBOE,5
2026/07,LGIH,LGIH,S,CBOE,1
2026/07,LGN,LGN,S,CBOE,1
2026/07,LGND,LGND,S,CBOE,6
2026/07,LGO,LGO,S,CBOE,3
2026/07,LH,LH,S,CBOE,31
2026/07,2LHX,LHX,S,CBOE,16
2026/07,LHX,LHX,S,CBOE,25
2026/07,LI,LI,S,CBOE,168
2026/07,LIF,LIF,S,CBOE,1
2026/07,LII,LII,S,CBOE,0
2026/07,LILA,LILA,S,CBOE,1
2026/07,LILAK,LILAK,S,CBOE,0
2026/07,2LIN,LIN,S,CBOE,384
2026/07,LIN,LIN,S,CBOE,29
2026/07,LINC,LINC,S,CBOE,8
2026/07,LIND,LIND,S,CBOE,1
2026/07,LINE,LINE,S,CBOE,7
2026/07,LION,LION,S,CBOE,29
2026/07,2LIT,LIT,S,CBOE,3
2026/07,LIT,LIT,S,CBOE,7
2026/07,2LITE,LITE,S,CBOE,31
2026/07,LITE,LITE,S,CBOE,635
2026/07,LITS,LITS,S,CBOE,1
2026/07,LITX,LITX,S,CBOE,93
2026/07,LITZ,LITZ,S,CBOE,2
2026/07,LKQ,LKQ,S,CBOE,3
2026/07,2LLY,LLY,S,CBOE,1
2026/07,LLY,LLY,S,CBOE,1353
2026/07,LLYVA,LLYVA,S,CBOE,0
2026/07,LLYX,LLYX,S,CBOE,12
2026/07,LMAT,LMAT,S,CBOE,0
2026/07,LMB,LMB,S,CBOE,2
2026/07,LMND,LMND,S,CBOE,385
2026/07,LMNR,LMNR,S,CBOE,0
2026/07,2LMT,LMT,S,CBOE,232
2026/07,LMT,LMT,S,CBOE,384
2026/07,LNC,LNC,S,CBOE,30
2026/07,LNG,LNG,S,CBOE,205
2026/07,LNN,LNN,S,CBOE,6
2026/07,LNSR,LNSR,S,CBOE,0
2026/07,LNT,LNT,S,CBOE,1
2026/07,LNTH,LNTH,S,CBOE,2
2026/07,LNZA,LNZA,S,CBOE,3
2026/07,LOAN,LOAN,S,CBOE,2
2026/07,LOAR,LOAR,S,CBOE,1
2026/07,LOB,LOB,S,CBOE,0
2026/07,LOCO,LOCO,S,CBOE,1
2026/07,LODE,LODE,S,CBOE,45
2026/07,LOGI,LOGI,S,CBOE,11
2026/07,LOHA,LOHA,S,CBOE,1
2026/07,LOMA,LOMA,S,CBOE,0
2026/07,LOOP,LOOP,S,CBOE,1
2026/07,LOPE,LOPE,S,CBOE,1
2026/07,LOUP,LOUP,S,CBOE,1
2026/07,LOVE,LOVE,S,CBOE,1
2026/07,LOW,LOW,S,CBOE,575
2026/07,LPG,LPG,S,CBOE,14
2026/07,LPL,LPL,S,CBOE,3
2026/07,LPLA,LPLA,S,CBOE,5
2026/07,LPRO,LPRO,S,CBOE,0
2026/07,LPSN,LPSN,S,CBOE,0
2026/07,LPTH,LPTH,S,CBOE,54
2026/07,LPX,LPX,S,CBOE,25
2026/07,2LQD,LQD,S,CBOE,20
2026/07,4LQD,LQD,S,CBOE,890
2026/07,LQD,LQD,S,CBOE,356
2026/07,LQDA,LQDA,S,CBOE,191
2026/07,LRCU,LRCU,S,CBOE,6
2026/07,2LRCX,LRCX,S,CBOE,247
2026/07,LRCX,LRCX,S,CBOE,1517
2026/07,LRMR,LRMR,S,CBOE,7
2026/07,LRN,LRN,S,CBOE,16
2026/07,LSAK,LSAK,S,CBOE,1
2026/07,LSCC,LSCC,S,CBOE,24
2026/07,LSTR,LSTR,S,CBOE,0
2026/07,LTBR,LTBR,S,CBOE,6
2026/07,LTC,LTC,S,CBOE,6
2026/07,LTCC,LTCC,S,CBOE,1
2026/07,LTH,LTH,S,CBOE,3
2026/07,LTM,LTM,S,CBOE,37
2026/07,LTPZ,LTPZ,S,CBOE,0
2026/07,LTRN,LTRN,S,CBOE,1
2026/07,LTRX,LTRX,S,CBOE,11
2026/07,LUCK,LUCK,S,CBOE,0
2026/07,LULG,LULG,S,CBOE,1
2026/07,LULU,LULU,S,CBOE,1046
2026/07,LUMN,LUMN,S,CBOE,697
2026/07,LUNG,LUNG,S,CBOE,9
2026/07,LUNR,LUNR,S,CBOE,1036
2026/07,LUV,LUV,S,CBOE,583
2026/07,LVS,LVS,S,CBOE,158
2026/07,LVWR,LVWR,S,CBOE,4
2026/07,LW,LW,S,CBOE,61
2026/07,LWAY,LWAY,S,CBOE,80
2026/07,LWLG,LWLG,S,CBOE,129
2026/07,LX,LX,S,CBOE,7
2026/07,LXEO,LXEO,S,CBOE,15
2026/07,LXFR,LXFR,S,CBOE,1
2026/07,LXP,LXP,S,CBOE,0
2026/07,LXRX,LXRX,S,CBOE,35
2026/07,LXU,LXU,S,CBOE,2
2026/07,LYB,LYB,S,CBOE,146
2026/07,LYFT,LYFT,S,CBOE,1028
2026/07,LYG,LYG,S,CBOE,8
2026/07,LYTS,LYTS,S,CBOE,2
2026/07,LYV,LYV,S,CBOE,38
2026/07,LZ,LZ,S,CBOE,7
2026/07,LZB,LZB,S,CBOE,4
2026/07,LZM,LZM,S,CBOE,0
2026/07,M,M,S,CBOE,701
2026/07,MA,MA,S,CBOE,345
2026/07,MAA,MAA,S,CBOE,3
2026/07,MAC,MAC,S,CBOE,2
2026/07,MAGN,MAGN,S,CBOE,6
2026/07,2MAGS,MAGS,S,CBOE,3624
2026/07,MAGS,MAGS,S,CBOE,801
2026/07,MAGY,MAGY,S,CBOE,0
2026/07,MAIN,MAIN,S,CBOE,12
2026/07,MAIR,MAIR,S,CBOE,0
2026/07,MAMA,MAMA,S,CBOE,2
2026/07,MAN,MAN,S,CBOE,3
2026/07,MANH,MANH,S,CBOE,7
2026/07,MANU,MANU,S,CBOE,7
2026/07,MAR,MAR,S,CBOE,131
2026/07,2MARA,MARA,S,CBOE,291
2026/07,MARA,MARA,S,CBOE,6028
2026/07,MARO,MARO,S,CBOE,4
2026/07,MARS,MARS,S,CBOE,1
2026/07,MAS,MAS,S,CBOE,11
2026/07,MASS,MASS,S,CBOE,0
2026/07,MAT,MAT,S,CBOE,17
2026/07,MATV,MATV,S,CBOE,0
2026/07,MATW,MATW,S,CBOE,1
2026/07,MATX,MATX,S,CBOE,1
2026/07,MAX,MAX,S,CBOE,29
2026/07,MAXI,MAXI,S,CBOE,1
2026/07,MAZE,MAZE,S,CBOE,0
2026/07,MBB,MBB,S,CBOE,0
2026/07,MBC,MBC,S,CBOE,0
2026/07,MBC1,MBC,S,CBOE,0
2026/07,MBI,MBI,S,CBOE,6
2026/07,MBLY,MBLY,S,CBOE,272
2026/07,MBOT,MBOT,S,CBOE,20
2026/07,4MBTX,MBTX,I,CBOE,174
2026/07,MBTX,MBTX,I,CBOE,0
2026/07,MBTXW,MBTX,I,CBOE,133
2026/07,MBUU,MBUU,S,CBOE,1
2026/07,MBX,MBX,S,CBOE,2
2026/07,MC,MC,S,CBOE,17
2026/07,MCB,MCB,S,CBOE,0
2026/07,MCBS,MCBS,S,CBOE,0
2026/07,MCD,MCD,S,CBOE,942
2026/07,MCFT,MCFT,S,CBOE,0
2026/07,MCGA,MCGA,S,CBOE,0
2026/07,MCHI,MCHI,S,CBOE,11
2026/07,2MCHP,MCHP,S,CBOE,2056
2026/07,MCHP,MCHP,S,CBOE,229
2026/07,MCK,MCK,S,CBOE,10
2026/07,MCO,MCO,S,CBOE,15
2026/07,MCRB,MCRB,S,CBOE,0
2026/07,MCRI,MCRI,S,CBOE,0
2026/07,MCY,MCY,S,CBOE,5
2026/07,MD,MD,S,CBOE,0
2026/07,MDB,MDB,S,CBOE,1274
2026/07,MDGL,MDGL,S,CBOE,5
2026/07,MDLN,MDLN,S,CBOE,10
2026/07,MDLZ,MDLZ,S,CBOE,145
2026/07,MDT,MDT,S,CBOE,423
2026/07,MDU,MDU,S,CBOE,0
2026/07,MDWD,MDWD,S,CBOE,2
2026/07,MDY,MDY,S,CBOE,10
2026/07,MEC,MEC,S,CBOE,1
2026/07,MED,MED,S,CBOE,0
2026/07,MEDP,MEDP,S,CBOE,2
2026/07,MEI,MEI,S,CBOE,27
2026/07,MELI,MELI,S,CBOE,190
2026/07,MEME,MEME,S,CBOE,0
2026/07,MEOH,MEOH,S,CBOE,6
2026/07,MERC,MERC,S,CBOE,23
2026/07,MESO,MESO,S,CBOE,20
2026/07,2MET,MET,S,CBOE,0
2026/07,MET,MET,S,CBOE,88
2026/07,1META,META,S,CBOE,455
2026/07,2META,META,S,CBOE,1747
2026/07,META,META,S,CBOE,38067
2026/07,METC,METC,S,CBOE,180
2026/07,METU,METU,S,CBOE,482
2026/07,METW,METW,S,CBOE,0
2026/07,MEXX,MEXX,S,CBOE,0
2026/07,MFA,MFA,S,CBOE,1
2026/07,MFC,MFC,S,CBOE,3
2026/07,MFG,MFG,S,CBOE,2
2026/07,MFIC,MFIC,S,CBOE,0
2026/07,MG,MG,S,CBOE,1
2026/07,MGA,MGA,S,CBOE,12
2026/07,MGC,MGC,S,CBOE,2
2026/07,MGEE,MGEE,S,CBOE,0
2026/07,MGK,MGK,S,CBOE,1
2026/07,MGM,MGM,S,CBOE,32
2026/07,MGNI,MGNI,S,CBOE,165
2026/07,MGNX,MGNX,S,CBOE,1
2026/07,MGPI,MGPI,S,CBOE,0
2026/07,MGTN,MGTN,I,CBOE,16
2026/07,MGTNW,MGTN,I,CBOE,154
2026/07,MGTX,MGTX,S,CBOE,6
2026/07,MGV,MGV,S,CBOE,0
2026/07,MGY,MGY,S,CBOE,9
2026/07,MH,MH,S,CBOE,0
2026/07,MHK,MHK,S,CBOE,3
2026/07,MHO,MHO,S,CBOE,1
2026/07,MIAX,MIAX,S,CBOE,23
2026/07,MICC,MICC,S,CBOE,6
2026/07,MIDD,MIDD,S,CBOE,2
2026/07,MIDD1,MIDD,S,CBOE,1
2026/07,MIDU,MIDU,S,CBOE,0
2026/07,MINT,MINT,S,CBOE,1
2026/07,MIR,MIR,S,CBOE,15
2026/07,MIRM,MIRM,S,CBOE,0
2026/07,MIST,MIST,S,CBOE,1
2026/07,MITK,MITK,S,CBOE,63
2026/07,MITT,MITT,S,CBOE,1
2026/07,MJ,MJ,S,CBOE,1
2026/07,MKC,MKC,S,CBOE,29
2026/07,MKL,MKL,S,CBOE,1
2026/07,2MKSI,MKSI,S,CBOE,18
2026/07,MKSI,MKSI,S,CBOE,18
2026/07,MKTX,MKTX,S,CBOE,1
2026/07,MLCO,MLCO,S,CBOE,1
2026/07,MLI,MLI,S,CBOE,2
2026/07,MLKN,MLKN,S,CBOE,9
2026/07,2MLM,MLM,S,CBOE,0
2026/07,MLM,MLM,S,CBOE,3
2026/07,MLPA,MLPA,S,CBOE,0
2026/07,2MLPX,MLPX,S,CBOE,3
2026/07,MLPX,MLPX,S,CBOE,2
2026/07,MLTX,MLTX,S,CBOE,27
2026/07,MLYS,MLYS,S,CBOE,4
2026/07,MMED,MMED,S,CBOE,8
2026/07,MMI,MMI,S,CBOE,1
2026/07,MMLP,MMLP,S,CBOE,0
2026/07,MMM,MMM,S,CBOE,225
2026/07,MMS,MMS,S,CBOE,1
2026/07,MMSI,MMSI,S,CBOE,9
2026/07,MMYT,MMYT,S,CBOE,3
2026/07,MNDO,MNDO,S,CBOE,1
2026/07,MNDY,MNDY,S,CBOE,75
2026/07,MNKD,MNKD,S,CBOE,644
2026/07,MNOV,MNOV,S,CBOE,0
2026/07,MNR,MNR,S,CBOE,1
2026/07,MNRO,MNRO,S,CBOE,0
2026/07,MNRS,MNRS,S,CBOE,0
2026/07,MNSO,MNSO,S,CBOE,0
2026/07,MNST,MNST,S,CBOE,84
2026/07,MNTK,MNTK,S,CBOE,25
2026/07,MNTN,MNTN,S,CBOE,5
2026/07,MNTS,MNTS,S,CBOE,50
2026/07,MO,MO,S,CBOE,541
2026/07,MOAT,MOAT,S,CBOE,10
2026/07,MOB,MOB,S,CBOE,0
2026/07,MOD,MOD,S,CBOE,56
2026/07,MOH,MOH,S,CBOE,26
2026/07,MOMO,MOMO,S,CBOE,2
2026/07,MOO,MOO,S,CBOE,1
2026/07,MORN,MORN,S,CBOE,1
2026/07,MORT,MORT,S,CBOE,0
2026/07,MOS,MOS,S,CBOE,283
2026/07,MOV,MOV,S,CBOE,0
2026/07,MP,MP,S,CBOE,671
2026/07,MPC,MPC,S,CBOE,55
2026/07,MPG,MPG,S,CBOE,1
2026/07,MPLT,MPLT,S,CBOE,138
2026/07,MPLX,MPLX,S,CBOE,10
2026/07,MPT,MPT,S,CBOE,246
2026/07,MPWR,MPWR,S,CBOE,25
2026/07,MPWX,MPWX,S,CBOE,1
2026/07,MQ,MQ,S,CBOE,0
2026/07,MQ1,MQ,S,CBOE,16
2026/07,MQQQ,MQQQ,S,CBOE,0
2026/07,2MRAL,MRAL,S,CBOE,150
2026/07,MRAL,MRAL,S,CBOE,3
2026/07,MRAM,MRAM,S,CBOE,40
2026/07,MRCY,MRCY,S,CBOE,5
2026/07,MRDN,MRDN,S,CBOE,0
2026/07,MREO,MREO,S,CBOE,34
2026/07,2MRK,MRK,S,CBOE,1261
2026/07,MRK,MRK,S,CBOE,509
2026/07,MRLN,MRLN,S,CBOE,34
2026/07,2MRNA,MRNA,S,CBOE,118
2026/07,MRNA,MRNA,S,CBOE,2010
2026/07,MRNY,MRNY,S,CBOE,2
2026/07,MRP,MRP,S,CBOE,7
2026/07,MRSH,MRSH,S,CBOE,12
2026/07,MRTN,MRTN,S,CBOE,6
2026/07,MRUT,MRUT,I,CBOE,16
2026/07,MRVI,MRVI,S,CBOE,1
2026/07,2MRVL,MRVL,S,CBOE,929
2026/07,MRVL,MRVL,S,CBOE,6358
2026/07,MRX,MRX,S,CBOE,7
2026/07,2MS,MS,S,CBOE,156
2026/07,MS,MS,S,CBOE,423
2026/07,MSA,MSA,S,CBOE,0
2026/07,2MSCI,MSCI,S,CBOE,1
2026/07,MSCI,MSCI,S,CBOE,16
2026/07,MSDL,MSDL,S,CBOE,0
2026/07,MSFD,MSFD,S,CBOE,0
2026/07,MSFL,MSFL,S,CBOE,19
2026/07,MSFO,MSFO,S,CBOE,2
2026/07,2MSFT,MSFT,S,CBOE,5247
2026/07,MSFT,MSFT,S,CBOE,25483
2026/07,MSFU,MSFU,S,CBOE,185
2026/07,MSFX,MSFX,S,CBOE,9
2026/07,MSGE,MSGE,S,CBOE,0
2026/07,MSGS,MSGS,S,CBOE,4
2026/07,MSI,MSI,S,CBOE,7
2026/07,MSM,MSM,S,CBOE,16
2026/07,MSOS,MSOS,S,CBOE,460
2026/07,MSOX,MSOX,S,CBOE,37
2026/07,MST,MST,S,CBOE,2
2026/07,2MSTR,MSTR,S,CBOE,1876
2026/07,MSTR,MSTR,S,CBOE,17293
2026/07,2MSTU,MSTU,S,CBOE,2517
2026/07,MSTU,MSTU,S,CBOE,880
2026/07,MSTW,MSTW,S,CBOE,5
2026/07,MSTX,MSTX,S,CBOE,289
2026/07,MSTX1,MSTX,S,CBOE,7
2026/07,MSTY,MSTY,S,CBOE,7
2026/07,MSTY1,MSTY,S,CBOE,0
2026/07,MSTZ,MSTZ,S,CBOE,47
2026/07,MT,MT,S,CBOE,82
2026/07,MTA,MTA,S,CBOE,2
2026/07,MTB,MTB,S,CBOE,3
2026/07,MTBA,MTBA,S,CBOE,0
2026/07,MTCH,MTCH,S,CBOE,34
2026/07,MTD,MTD,S,CBOE,6
2026/07,MTDR,MTDR,S,CBOE,103
2026/07,MTH,MTH,S,CBOE,16
2026/07,MTN,MTN,S,CBOE,20
2026/07,MTRN,MTRN,S,CBOE,2
2026/07,MTSI,MTSI,S,CBOE,35
2026/07,MTUM,MTUM,S,CBOE,1208
2026/07,MTUS,MTUS,S,CBOE,0
2026/07,MTW,MTW,S,CBOE,0
2026/07,MTX,MTX,S,CBOE,0
2026/07,MTZ,MTZ,S,CBOE,45
2026/07,1MU,MU,S,CBOE,6157
2026/07,2MU,MU,S,CBOE,2444
2026/07,MU,MU,S,CBOE,29682
2026/07,MUB,MUB,S,CBOE,2
2026/07,MUFG,MUFG,S,CBOE,6
2026/07,2MULL,MULL,S,CBOE,2149
2026/07,MULL,MULL,S,CBOE,438
2026/07,1MUR,MUR,S,CBOE,11
2026/07,MUR,MUR,S,CBOE,14
2026/07,MUSA,MUSA,S,CBOE,3
2026/07,MUU,MUU,S,CBOE,10
2026/07,MUX,MUX,S,CBOE,8
2026/07,MVIS,MVIS,S,CBOE,104
2026/07,MVLL,MVLL,S,CBOE,93
2026/07,MVO,MVO,S,CBOE,2
2026/07,MVST,MVST,S,CBOE,17
2026/07,MWA,MWA,S,CBOE,0
2026/07,MWH,MWH,S,CBOE,4
2026/07,1MX,MX,S,CBOE,227
2026/07,MX,MX,S,CBOE,9
2026/07,MXCT,MXCT,S,CBOE,1
2026/07,MXI,MXI,S,CBOE,0
2026/07,MXL,MXL,S,CBOE,200
2026/07,MYE,MYE,S,CBOE,1
2026/07,MYPS,MYPS,S,CBOE,0
2026/07,MYRG,MYRG,S,CBOE,6
2026/07,MZZ,MZZ,S,CBOE,0
2026/07,NA,NA,S,CBOE,2
2026/07,NABL,NABL,S,CBOE,27
2026/07,NAGE,NAGE,S,CBOE,0
2026/07,NAIL,NAIL,S,CBOE,252
2026/07,NAK,NAK,S,CBOE,361
2026/07,NAKA,NAKA,S,CBOE,5
2026/07,NAMS,NAMS,S,CBOE,138
2026/07,NANOS,NANOS,I,CBOE,252
2026/07,NASA,NASA,S,CBOE,125
2026/07,NAT,NAT,S,CBOE,139
2026/07,NATR,NATR,S,CBOE,0
2026/07,NAUT,NAUT,S,CBOE,2
2026/07,NAVI,NAVI,S,CBOE,0
2026/07,NAVN,NAVN,S,CBOE,28
2026/07,NB,NB,S,CBOE,108
2026/07,NBBK,NBBK,S,CBOE,1
2026/07,NBIG,NBIG,S,CBOE,213
2026/07,1NBIS,NBIS,S,CBOE,18765
2026/07,2NBIS,NBIS,S,CBOE,418
2026/07,NBIS,NBIS,S,CBOE,8607
2026/07,NBIX,NBIX,S,CBOE,13
2026/07,NBIZ,NBIZ,S,CBOE,30
2026/07,NBIZ1,NBIZ,S,CBOE,0
2026/07,NBP,NBP,S,CBOE,0
2026/07,NBR,NBR,S,CBOE,0
2026/07,NBTB,NBTB,S,CBOE,1
2026/07,NCLH,NCLH,S,CBOE,1082
2026/07,NCNO,NCNO,S,CBOE,6
2026/07,NDAQ,NDAQ,S,CBOE,55
2026/07,NDSN,NDSN,S,CBOE,1
2026/07,2NDX,NDX,I,CBOE,121
2026/07,4NDX,NDX,I,CBOE,1161
2026/07,NE,NE,S,CBOE,53
2026/07,NEAR,NEAR,S,CBOE,0
2026/07,NEBX,NEBX,S,CBOE,103
2026/07,NECB,NECB,S,CBOE,0
2026/07,2NEE,NEE,S,CBOE,205
2026/07,NEE,NEE,S,CBOE,684
2026/07,2NEM,NEM,S,CBOE,2
2026/07,NEM,NEM,S,CBOE,640
2026/07,NEO,NEO,S,CBOE,15
2026/07,NEOG,NEOG,S,CBOE,2
2026/07,NEON,NEON,S,CBOE,0
2026/07,NEOV,NEOV,S,CBOE,16
2026/07,NESR,NESR,S,CBOE,11
2026/07,2NET,NET,S,CBOE,55
2026/07,NET,NET,S,CBOE,672
2026/07,NETG,NETG,S,CBOE,1
2026/07,NEU,NEU,S,CBOE,0
2026/07,NEWP,NEWP,S,CBOE,0
2026/07,NEXA,NEXA,S,CBOE,14
2026/07,NEXN,NEXN,S,CBOE,2
2026/07,NEXT,NEXT,S,CBOE,159
2026/07,NFE,NFE,S,CBOE,21
2026/07,NFG,NFG,S,CBOE,1
2026/07,NFGC,NFGC,S,CBOE,8
2026/07,NFLU,NFLU,S,CBOE,31
2026/07,NFLW,NFLW,S,CBOE,0
2026/07,2NFLX,NFLX,S,CBOE,224
2026/07,NFLX,NFLX,S,CBOE,13208
2026/07,NFLY,NFLY,S,CBOE,1
2026/07,NFTY,NFTY,S,CBOE,0
2026/07,NG,NG,S,CBOE,48
2026/07,NGEN,NGEN,S,CBOE,9
2026/07,2NGG,NGG,S,CBOE,106
2026/07,NGG,NGG,S,CBOE,5
2026/07,NGL,NGL,S,CBOE,2
2026/07,NGNE,NGNE,S,CBOE,1
2026/07,NGS,NGS,S,CBOE,0
2026/07,NGVC,NGVC,S,CBOE,2
2026/07,NHC,NHC,S,CBOE,0
2026/07,NHI,NHI,S,CBOE,5
2026/07,NHTC,NHTC,S,CBOE,1
2026/07,NI,NI,S,CBOE,1
2026/07,NIC,NIC,S,CBOE,0
2026/07,NICE,NICE,S,CBOE,14
2026/07,2NIO,NIO,S,CBOE,14
2026/07,NIO,NIO,S,CBOE,1828
2026/07,NIQ,NIQ,S,CBOE,13
2026/07,NIU,NIU,S,CBOE,3
2026/07,2NKE,NKE,S,CBOE,250
2026/07,NKE,NKE,S,CBOE,5406
2026/07,NKLR,NKLR,S,CBOE,6
2026/07,NKTR,NKTR,S,CBOE,61
2026/07,NKTX,NKTX,S,CBOE,0
2026/07,NLOP,NLOP,S,CBOE,6
2026/07,NLR,NLR,S,CBOE,6
2026/07,NLY,NLY,S,CBOE,198
2026/07,NMAX,NMAX,S,CBOE,67
2026/07,NMFC,NMFC,S,CBOE,30
2026/07,NMIH,NMIH,S,CBOE,0
2026/07,NMM,NMM,S,CBOE,3
2026/07,NMR,NMR,S,CBOE,0
2026/07,NMRA,NMRA,S,CBOE,2
2026/07,NMRK,NMRK,S,CBOE,1
2026/07,NMTC,NMTC,S,CBOE,0
2026/07,NN,NN,S,CBOE,296
2026/07,NNBR,NNBR,S,CBOE,9
2026/07,NNDM,NNDM,S,CBOE,13
2026/07,NNE,NNE,S,CBOE,361
2026/07,NNI,NNI,S,CBOE,0
2026/07,NNN,NNN,S,CBOE,6
2026/07,NNOX,NNOX,S,CBOE,3
2026/07,NNVC,NNVC,S,CBOE,4
2026/07,NOAH,NOAH,S,CBOE,0
2026/07,NOBL,NOBL,S,CBOE,4
2026/07,NOC,NOC,S,CBOE,20
2026/07,NOG,NOG,S,CBOE,183
2026/07,NOK,NOK,S,CBOE,5901
2026/07,NOMD,NOMD,S,CBOE,3
2026/07,NOV,NOV,S,CBOE,8
2026/07,NOVT,NOVT,S,CBOE,3
2026/07,2NOW,NOW,S,CBOE,810
2026/07,NOW,NOW,S,CBOE,6071
2026/07,NPCE,NPCE,S,CBOE,0
2026/07,NPKI,NPKI,S,CBOE,1
2026/07,NPO,NPO,S,CBOE,1
2026/07,NPWR,NPWR,S,CBOE,5
2026/07,NRC,NRC,S,CBOE,31
2026/07,NRDS,NRDS,S,CBOE,0
2026/07,NRG,NRG,S,CBOE,974
2026/07,NRGV,NRGV,S,CBOE,61
2026/07,NRIX,NRIX,S,CBOE,1
2026/07,NRP,NRP,S,CBOE,1
2026/07,NRXP,NRXP,S,CBOE,15
2026/07,NSC,NSC,S,CBOE,138
2026/07,NSIT,NSIT,S,CBOE,2
2026/07,NSLR,NSLR,S,CBOE,4
2026/07,NSP,NSP,S,CBOE,2
2026/07,NSPR,NSPR,S,CBOE,0
2026/07,NSSC,NSSC,S,CBOE,0
2026/07,2NTAP,NTAP,S,CBOE,61
2026/07,NTAP,NTAP,S,CBOE,138
2026/07,NTCT,NTCT,S,CBOE,1
2026/07,NTES,NTES,S,CBOE,35
2026/07,NTGR,NTGR,S,CBOE,1
2026/07,NTLA,NTLA,S,CBOE,126
2026/07,NTNX,NTNX,S,CBOE,113
2026/07,NTR,NTR,S,CBOE,72
2026/07,NTRA,NTRA,S,CBOE,28
2026/07,NTRS,NTRS,S,CBOE,9
2026/07,NTSK,NTSK,S,CBOE,54
2026/07,1NU,NU,S,CBOE,2970
2026/07,2NU,NU,S,CBOE,1022
2026/07,NU,NU,S,CBOE,8782
2026/07,NUAI,NUAI,S,CBOE,626
2026/07,NUCL,NUCL,S,CBOE,2
2026/07,NUE,NUE,S,CBOE,15
2026/07,NUG,NUG,S,CBOE,0
2026/07,2NUGT,NUGT,S,CBOE,194
2026/07,NUGT,NUGT,S,CBOE,128
2026/07,NUKZ,NUKZ,S,CBOE,1
2026/07,NUS,NUS,S,CBOE,0
2026/07,NUVB,NUVB,S,CBOE,17
2026/07,NUVL,NUVL,S,CBOE,13
